DESIG,OBSID,RA,DEC,SN/g,SUBCLASS
LAMOST J042142.90+444657.0,470201149,65.428768,44.782507,59.67,Ap
LAMOST J224030.18+290601.7,1201167,340.125783,29.100494,70.92,F
LAMOST J030117.58-001040.7,204213,45.323256,-0.177996,331.83,F
LAMOST J171443.17+172524.9,51512166,258.679083,17.423586,55.83,K
LAMOST J021259.78+603643.3,15311197,33.2501,60.6117,53.03,G
LAMOST J032542.03+164015.0,406612114,51.425136,16.670836,62.28,M
LAMOST J053815.87+230422.9,195103203,84.566159,23.073029,185.91,Ap
LAMOST J030317.38+514724.0,16103228,45.822436,51.790007,53.11,G
LAMOST J032947.64+501711.9,393109160,52.448513,50.286646,145.61,A
LAMOST J062832.55+213449.5,733515133,97.13566,21.58043,356.28,Ap
LAMOST J054610.88+405221.1,409810073,86.545346,40.872537,62.84,Ap
LAMOST J135718.74+080326.5,50902142,209.3281,8.057383,97.27,K
LAMOST J063424.36+025056.8,385415080,98.601514,2.849131,196.8,A
LAMOST J035007.79+572656.6,249007109,57.532463,57.449082,86.81,A
LAMOST J063547.85+031928.4,385415203,98.949381,3.324572,282.62,A
LAMOST J054210.32+204804.4,210601095,85.54304,20.80124,87.6,A
LAMOST J223531.53+143358.6,354514045,338.881379,14.566294,66.76,B
LAMOST J031457.79+160918.3,406515080,48.740809,16.155089,53.32,M
LAMOST J053339.57+461157.1,191102056,83.414879,46.199214,63.82,Ap
LAMOST J043214.56+182014.8,426004028,68.060705,18.337455,82.77,M
LAMOST J080537.09+132339.0,18201099,121.404559,13.39417,51.66,G
LAMOST J043723.63-041345.9,392310193,69.348479,-4.229443,64.61,M
LAMOST J220640.63+315232.6,616158,331.669296,31.875731,62.56,F
LAMOST J080933.96+140453.4,18208106,122.391517,14.081521,55.25,G
LAMOST J193259.10+385137.3,52406096,293.24625,38.860378,88.43,K
LAMOST J094519.49+322510.4,18614099,146.330245,32.419571,71.59,G
LAMOST J063423.63+030846.6,385415171,98.598465,3.14629,166.82,A
LAMOST J032957.18+014040.4,388512128,52.488267,1.6779,65.28,M
LAMOST J054649.96+164231.1,258006239,86.708179,16.708647,68.7,Ap
LAMOST J221608.00+305402.2,609144,334.033343,30.900633,73.07,F
LAMOST J020523.02+565631.3,15302250,31.345947,56.942028,168.27,G
LAMOST J062922.24+264732.4,905098,97.342678,26.79234,91.48,F
LAMOST J205855.09+460434.0,587911049,314.729568,46.076135,100.2,Ap
LAMOST J100933.76+250225.5,11402117,152.390673,25.040419,76.41,G
LAMOST J055839.36+465833.5,426115133,89.664036,46.975983,193.43,A
LAMOST J053425.01+174149.1,393315244,83.60421,17.696989,116.28,A
LAMOST J152048.53+245347.5,438904026,230.202236,24.896529,52.28,M
LAMOST J192527.36+381922.8,52505112,291.364,38.323,113.37,K
LAMOST J015713.72+594738.7,2416019,29.3072,59.7941,58.3,Ap
LAMOST J061302.04+233226.6,399909216,93.25853,23.540743,69.84,A
LAMOST J234308.42+311930.7,713087,355.785084,31.325209,55.4,F
LAMOST J033402.18+473910.7,393107235,53.509094,47.652982,90.39,Ap
LAMOST J050536.57+453636.6,363109065,76.402379,45.610181,58.69,Ap
LAMOST J025813.89-044404.0,55311148,44.557908,-4.73446,51.11,K
LAMOST J070138.92+093303.6,396304033,105.412181,9.55102,180.24,B
LAMOST J220933.63+283755.7,601170,332.390144,28.632151,71.92,F
LAMOST J061422.98+244225.9,486812143,93.595758,24.707211,102.01,M
LAMOST J035454.36+284913.3,1403105,58.726532,28.820386,71.93,F
LAMOST J030506.49-052619.6,55412196,46.277064,-5.4388,89.69,K
LAMOST J013915.28+294832.4,14704187,24.813686,29.809013,55.23,G
LAMOST J055745.82+124324.1,709915142,89.440944,12.723379,51.78,Ap
LAMOST J062356.14+164125.2,267804193,95.983929,16.690339,110.71,B
LAMOST J043541.85+513234.3,379013108,68.923011,51.542862,405.99,B
LAMOST J035437.97+283756.5,1403065,58.65823,28.63237,57.16,F
LAMOST J084956.80+121831.4,420909009,132.486671,12.308745,63.88,M
LAMOST J010203.01+292657.3,7704143,15.512573,29.449257,60.66,F
LAMOST J061109.61+240859.0,485115012,92.79005,24.149748,154.8,A
LAMOST J113252.93+284341.4,48601134,173.220574,28.728191,53.78,K
LAMOST J065535.29+023023.8,368905116,103.89706,2.506619,388.08,B
LAMOST J053052.64+383121.6,42702245,82.719334,38.522673,96.79,Ap
LAMOST J062453.29+281558.0,903061,96.222072,28.266116,59.27,F
LAMOST J132250.07+320635.4,457006100,200.708639,32.109857,51.52,M
LAMOST J224155.82+560633.4,260915208,340.482594,56.109288,193.9,B
LAMOST J235331.74+270003.9,1307025,358.382291,27.001108,50.98,F
LAMOST J090139.41+181104.1,48513159,135.41422,18.184475,65.21,K
LAMOST J135824.14+074302.4,50802017,209.6006,7.717347,93.78,K
LAMOST J053903.92+090552.8,476105169,84.76636,9.098,57.14,M
LAMOST J212229.53-073031.1,55506100,320.62305,-7.50864,57.9,K
LAMOST J170627.68+162404.6,51204024,256.615375,16.401288,85.96,K
LAMOST J101530.97+253258.1,11407034,153.879076,25.549492,51.14,G
LAMOST J013925.94+292958.9,14703025,24.858094,29.499701,53.66,G
LAMOST J054359.50+094612.6,427101136,85.997923,9.770182,70.18,A
LAMOST J041115.79+504039.8,379010002,62.815204,50.677975,115.75,B
LAMOST J204130.59+360744.5,470904188,310.377488,36.129042,130.53,A
LAMOST J072653.44-041654.7,436205043,111.722683,-4.281886,124.44,Ap
LAMOST J090812.17+492737.9,49104106,137.05073,49.460529,132.43,K
LAMOST J080303.86+274617.6,2002187,120.76612,27.771562,68.67,F
LAMOST J103046.88+282401.6,16014118,157.694072,28.400469,96.27,G
LAMOST J094513.74+321546.9,18614088,146.30584,32.263042,119,G
LAMOST J190945.55+433653.2,369014107,287.439794,43.61478,255.18,M
LAMOST J072143.49+070048.0,46814056,110.43123,7.013358,85.65,K
LAMOST J224054.21+313645.4,1215184,340.225905,31.612612,116.89,F
LAMOST J000754.56+530705.0,250912150,1.97737,53.118073,59.19,A
LAMOST J123904.65+332232.0,431113243,189.769415,33.375583,52.86,M
LAMOST J101904.63+283536.2,11412090,154.769292,28.593397,125.84,G
LAMOST J004503.68+400837.3,404080,11.265358,40.14372,60.59,F
LAMOST J224749.23+324054.8,1212027,341.955152,32.681889,76.69,F
LAMOST J051722.72+471458.5,307315033,79.344687,47.24961,193.44,B
LAMOST J225704.05+281411.0,4714053,344.266908,28.236408,54.31,F
LAMOST J025552.01-011507.2,18109209,43.96673,-1.25201,83.02,G
LAMOST J030050.82-062138.2,55409158,45.211781,-6.360631,163.98,K
LAMOST J075933.71+181316.9,18802081,119.890465,18.221378,50.77,G
LAMOST J235803.14+590612.6,269516237,359.513115,59.103524,103.84,B
LAMOST J065832.70+082102.1,396303244,104.636285,8.350584,57.43,A
LAMOST J030503.47+504909.7,253610156,46.264461,50.819379,64.21,Ap
LAMOST J070621.26+070708.3,396307165,106.58835,7.119104,168.47,B
LAMOST J171525.25+150922.2,51506225,258.855038,15.155203,85.86,K
LAMOST J025427.07+521257.7,5107201,43.612823,52.216037,149.38,F
LAMOST J010219.39+084739.3,371115049,15.580802,8.794254,159.31,M
LAMOST J075255.63+290342.5,2715024,118.23182,29.06182,52.64,F
LAMOST J070255.88+072547.0,396301172,105.732552,7.43004,229.43,A
LAMOST J135806.45+100234.9,50903120,209.5269,10.043055,81.79,K
LAMOST J024720.34+532801.9,5104077,41.834786,53.467204,124.82,F
LAMOST J063238.88+285240.4,909168,98.162017,28.877898,54.1,F
LAMOST J173827.17+292048.4,447003191,264.613214,29.346786,63.61,M
LAMOST J042906.36+442429.2,364004200,67.27654,44.408128,57.71,Ap
LAMOST J223615.65+292253.5,1202250,339.065238,29.381542,60.72,F
LAMOST J060009.78+065008.9,471407188,90.04077,6.835829,68.69,M
LAMOST J012307.95+322621.2,15203219,20.78316,32.439247,51.94,G
LAMOST J053638.46+111748.7,427110227,84.160262,11.296886,56.1,M
LAMOST J110845.93+290116.7,14209230,167.191377,29.021309,247.53,G
LAMOST J041537.80+321009.9,211811204,63.907532,32.16943,278.13,A
LAMOST J110503.18+262502.7,15408147,166.263251,26.417442,54.77,G
LAMOST J052723.76+401243.9,294406007,81.84904,40.212212,81.6,Ap
LAMOST J221355.64+282921.6,607170,333.481861,28.489347,86.38,F
LAMOST J061824.89+234854.8,399913109,94.603243,23.815262,335.48,B
LAMOST J211827.77+371941.5,471203233,319.615722,37.328204,150.52,A
LAMOST J061909.56+143120.1,618911034,94.789856,14.522277,55.06,Ap
LAMOST J125115.81+070441.8,347207236,192.815876,7.078284,72.51,B
LAMOST J102101.31+263857.3,11406077,155.255473,26.649261,99.33,G
LAMOST J031055.36+513807.0,253604163,47.730706,51.635289,81.1,A
LAMOST J191250.40+391507.5,52414028,288.210037,39.252092,58.84,K
LAMOST J043015.62+532022.9,361703086,67.565105,53.339697,130.55,Ap
LAMOST J181140.00+005054.2,458606093,272.916672,0.848405,125.43,A
LAMOST J092453.29+254542.0,15907089,141.220777,25.761684,53.76,G
LAMOST J235818.91+191741.6,55016198,359.5788,19.29491,115.97,K
LAMOST J023513.76+525659.1,4902181,38.807343,52.949764,85.08,F
LAMOST J191507.68+475419.0,363514096,288.78201,47.905281,192.15,B
LAMOST J195835.82+312725.2,573903072,299.649283,31.45702,86.42,Ap
LAMOST J053943.72+371243.0,380611064,84.93218,37.211967,58.92,Ap
LAMOST J053725.00+382012.2,316409236,84.354197,38.33673,87.03,Ap
LAMOST J223207.15+295855.9,1210194,338.029832,29.982199,54.89,F
LAMOST J003515.85+405121.9,1614073,8.816063,40.856108,58.91,F
LAMOST J040813.23+281901.1,1406045,62.055136,28.316973,67.61,F
LAMOST J041707.27+504208.0,38413222,64.280301,50.702242,51.33,Ap
LAMOST J085124.66+163526.9,48503026,132.85277,16.590826,52.85,K
LAMOST J101909.65+261307.2,11406240,154.790219,26.218683,50.32,G
LAMOST J153145.60+520631.8,53210250,232.94004,52.108852,58.97,K
LAMOST J085804.89+182606.9,48509102,134.52039,18.435274,69.25,K
LAMOST J194638.58+455835.8,364314049,296.660774,45.976615,529.67,B
LAMOST J193643.26+383757.3,52901151,294.179208,38.632611,132.65,K
LAMOST J071110.97+051602.0,382209131,107.795737,5.267235,57.21,Ap
LAMOST J095709.37+332731.9,18612063,149.289066,33.458878,50.8,G
LAMOST J061233.19+234941.3,399909151,93.138295,23.828147,271.4,B
LAMOST J011709.69+525621.8,251001035,19.290376,52.939416,81.97,A
LAMOST J061511.93+235915.8,486309027,93.799747,23.987726,250.25,A
LAMOST J034358.76+043328.0,6606020,55.994835,4.557803,54.17,F
LAMOST J052705.58+374003.3,213509140,81.77329,37.667598,62.96,Ap
LAMOST J221551.12+311129.6,609194,333.963041,31.19157,65.81,F
LAMOST J040830.96+564843.7,354111189,62.129038,56.812158,80.38,B
LAMOST J065940.99+143418.8,592905158,104.920824,14.571889,373.48,Ap
LAMOST J080324.69+384859.2,480506085,120.85288,38.816449,60.52,M
LAMOST J155150.61-012149.3,51408232,237.9609,-1.363721,159.42,K
LAMOST J170517.22+152701.1,51503002,256.32177,15.450311,66.66,K
LAMOST J191354.99+380832.4,52510193,288.479158,38.142356,148.8,K
LAMOST J094757.37+305510.8,18603040,146.98906,30.919691,50.03,G
LAMOST J115823.35-002012.0,447109067,179.597296,-0.336686,80.53,M
LAMOST J062210.17+210631.5,431514174,95.542406,21.108756,123.87,A
LAMOST J032842.80+201145.4,476004119,52.178372,20.195969,51.22,M
LAMOST J070509.66+282947.7,11504025,106.29025,28.496603,56.9,G
LAMOST J155626.02+304857.9,51012073,239.10844,30.816086,50.27,K
LAMOST J234312.38+283049.7,1303249,355.801607,28.513826,65.47,F
LAMOST J065419.48+094904.1,615911062,103.581181,9.817821,98.06,Ap
LAMOST J041355.84+473428.9,263715230,63.48268,47.574712,63.62,Ap
LAMOST J192450.99+373701.3,369701141,291.21249,37.61705,70.15,M
LAMOST J223523.13+293237.4,1202026,338.846396,29.543749,67.4,F
LAMOST J133953.99+134711.2,409406185,204.974998,13.786451,71.35,M
LAMOST J051058.69+441928.2,307302249,77.744569,44.324508,230.57,Ap
LAMOST J041805.98+373901.6,161904193,64.524954,37.650467,65.95,Ap
LAMOST J061403.61+233223.2,486304059,93.51506,23.53979,552.28,A
LAMOST J012036.21+334454.5,15216043,20.150901,33.748496,50.29,G
LAMOST J052351.37+140443.5,374402025,80.96406,14.078763,68.78,B
LAMOST J115706.93+573228.6,49506079,179.27891,57.541279,50.55,K
LAMOST J094659.27+292515.2,14008022,146.746984,29.420902,60.84,G
LAMOST J090846.56+315222.9,11314206,137.19401,31.873035,54.2,G
LAMOST J094211.73+311447.2,18610132,145.54799,31.246456,61.46,G
LAMOST J095519.95+292737.8,18601177,148.833164,29.460527,50.18,G
LAMOST J101835.07+303703.7,14103030,154.646157,30.617718,179.75,G
LAMOST J040008.81+273734.0,1405160,60.036741,27.62613,54.01,F
LAMOST J061734.95+252253.9,614303192,94.395661,25.381649,183.91,Ap
LAMOST J192253.66+384506.4,369804144,290.7236,38.751781,69.11,M
LAMOST J094515.65+303104.2,18610158,146.314071,30.517849,80.7,G
LAMOST J073449.55+265256.3,3401137,113.70648,26.88233,53.81,F
LAMOST J051507.39+395010.9,294405215,78.780822,39.836383,86.63,B
LAMOST J042828.77+174145.3,420213174,67.119902,17.695942,91.19,M
LAMOST J105512.56+270625.7,15403099,163.802364,27.107159,62.48,G
LAMOST J094836.12+331312.2,18616120,147.149647,33.220062,67.29,G
LAMOST J002950.67+372025.7,468816033,7.46114,37.340498,60.05,M
LAMOST J033114.30+414703.7,296716075,52.809611,41.784374,58.9,B
LAMOST J035840.78+291247.0,1415248,59.669955,29.213061,68.39,F
LAMOST J200503.99+141015.4,462108229,301.266629,14.170945,76.08,M
LAMOST J054505.44+380836.6,381410137,86.272683,38.143521,79.2,B
LAMOST J065035.14-011001.7,757308053,102.64644,-1.167142,116.08,Ap
LAMOST J065626.85-001725.7,782903039,104.111904,-0.290491,262.22,Ap
LAMOST J030403.17+440642.9,393614073,46.013364,44.11295,433.58,B
LAMOST J195915.96+405616.6,367706186,299.8165,40.937969,85.8,Ap
LAMOST J212148.80+275742.5,370801206,320.453353,27.961829,57.26,B
LAMOST J061403.69+210558.9,486801123,93.515392,21.099712,97.13,M
LAMOST J083022.72+210927.1,399204232,127.593851,21.157552,260.69,M
LAMOST J062039.78+231817.2,485113079,95.165769,23.304782,225.51,A
LAMOST J193505.80+385249.9,369806139,293.77418,38.880554,622.41,B
LAMOST J063718.97+292958.6,2614154,99.329083,29.499612,58.65,F
LAMOST J082001.93+180245.8,436911219,125.00805,18.046074,54.78,M
LAMOST J191023.73+470944.3,351107048,287.598891,47.162306,121.98,B
LAMOST J052055.30+340145.4,254901245,80.230449,34.029305,77.1,Ap
LAMOST J064254.21+151102.8,327702236,100.725958,15.183883,220.86,B
LAMOST J194407.28+383741.7,579807055,296.030358,38.628267,90.5,Ap
LAMOST J193942.46+462350.3,52211072,294.926917,46.397333,64.43,K
LAMOST J175523.21+192610.1,453815040,268.846748,19.436164,87.49,M
LAMOST J053020.18+361837.0,319914160,82.584095,36.310301,96.59,B
LAMOST J062044.84+432041.0,378013209,95.18685,43.344736,195.96,B
LAMOST J155010.39+513638.4,53108149,237.5433,51.610691,106.24,K
LAMOST J110516.19+275816.0,15409028,166.317493,27.971125,52.26,G
LAMOST J035715.17+273733.8,1405184,59.313236,27.626057,83.24,F
LAMOST J064110.76+002425.9,385407107,100.294856,0.407207,85.37,A
LAMOST J192856.55+391137.8,52408035,292.235625,39.193861,76.85,K
LAMOST J220516.21+100858.6,474113075,331.317578,10.149636,51.76,M
LAMOST J005906.63+021022.4,55103019,14.777648,2.172897,86.32,K
LAMOST J043808.36+371118.2,421704060,69.534854,37.188392,59.41,A
LAMOST J195533.78+421235.5,367909191,298.89075,42.209862,119.64,B
LAMOST J054611.78+341722.9,380607181,86.549088,34.2897,100.08,B
LAMOST J073211.36+182935.9,315308104,113.04735,18.493306,93.46,B
LAMOST J154758.81+292301.3,51003204,236.99505,29.383696,155.99,K
LAMOST J091300.03+133448.4,435913205,138.250163,13.580138,76.35,M
LAMOST J223935.06+314139.7,1215235,339.89611,31.694368,66.94,F
LAMOST J065122.67+213817.5,619116092,102.844476,21.638212,106.46,Ap
LAMOST J081143.41+271943.0,2001103,122.93091,27.328627,61.52,F
LAMOST J153341.62+523035.4,53103069,233.42345,52.509838,55.41,K
LAMOST J045226.04+271558.3,255608123,73.108501,27.266213,65.86,Ap
LAMOST J033920.15+584627.6,264404172,54.83398,58.774353,119.95,B
LAMOST J063011.96+150943.2,268008182,97.549855,15.162001,96.94,Ap
LAMOST J054326.43+310832.0,269301089,85.860165,31.142234,90.29,B
LAMOST J223102.68+320746.2,4404088,337.761203,32.129524,61.05,F
LAMOST J170434.32+175937.2,51216130,256.142407,17.993685,58.62,K
LAMOST J055708.74+280618.8,212105108,89.286453,28.105249,320.76,Ap
LAMOST J080133.37+175044.9,18802220,120.389042,17.845819,60.45,G
LAMOST J153826.39+523418.2,53103150,234.60998,52.571735,167.12,K
LAMOST J062442.88+244752.2,409908140,96.178688,24.797839,63.28,A
LAMOST J064357.51+002050.8,385407084,100.989635,0.347446,101.74,B
LAMOST J223506.05+291039.4,1202132,338.775244,29.177614,102.81,F
LAMOST J232817.68+312400.2,703061,352.073685,31.400066,126.67,F
LAMOST J045259.12+540740.9,377908215,73.245657,54.128037,248.44,B
LAMOST J011822.73+594918.8,617408199,19.594726,59.821916,54.26,Ap
LAMOST J011409.88+320124.2,842101219,18.541185,32.02339,159.59,Ap
LAMOST J062344.32+270800.1,902183,95.934692,27.133383,60.11,F
LAMOST J070121.57+202331.9,447209102,105.339895,20.392206,199.58,A
LAMOST J065303.42+210618.4,410003107,103.264279,21.105136,315.63,A
LAMOST J003859.53+460351.3,619005008,9.748079,46.064256,139.79,Ap
LAMOST J140158.94+152941.0,433705021,210.494815,15.494744,174.23,M
LAMOST J192824.24+404156.9,52409100,292.101,40.699139,65.99,K
LAMOST J193107.92+393438.6,52409127,292.783017,39.577406,63.38,K
LAMOST J202755.24+452311.0,260716038,306.980168,45.3864,98.9,Ap
LAMOST J033346.85+483546.9,393108124,53.444156,48.596381,371.27,B
LAMOST J221252.99+284049.6,601121,333.220822,28.68045,54.37,F
LAMOST J103013.50+295244.4,14106012,157.556258,29.879002,78.52,G
LAMOST J080159.55+304906.0,2016202,120.49815,30.81836,61.03,F
LAMOST J122243.30+015008.3,449603194,185.680426,1.835661,60.27,M
LAMOST J061348.16+083500.7,647602064,93.450694,8.583545,135.52,Ap
LAMOST J170143.25+144628.6,51202037,255.429286,14.774622,79.62,K
LAMOST J100508.99+265930.0,11410018,151.287478,26.991693,56.96,G
LAMOST J061409.23-065601.6,211506182,93.538469,-6.933794,52.38,A
LAMOST J212312.37+184314.9,469905131,320.801542,18.72081,52.21,M
LAMOST J095918.87+304834.4,18606235,149.828664,30.809582,52.63,G
LAMOST J061502.33+231531.1,486309014,93.75974,23.25865,149.64,M
LAMOST J065832.42-002208.7,255704131,104.635109,-0.369085,147.35,Ap
LAMOST J054121.03+111642.8,476109085,85.337658,11.278582,59.61,Ap
LAMOST J004357.03+351526.2,15803054,10.987625,35.257298,67.47,G
LAMOST J004852.13+351926.3,15804013,12.217214,35.323987,54.19,G
LAMOST J080501.13+173438.3,18801229,121.25474,17.577326,51.5,G
LAMOST J064251.28+050741.2,44309148,100.7137,5.128121,212.75,Ap
LAMOST J062608.00+262735.8,1902022,96.53337,26.459953,61.09,F
LAMOST J193004.95+450754.9,52203104,292.52065,45.131939,129.21,K
LAMOST J031733.10+154035.1,406604043,49.387927,15.67643,61.83,M
LAMOST J072740.57+142004.0,418405157,111.91907,14.334471,161.03,A
LAMOST J083941.98+130322.9,420914130,129.924954,13.056364,50.34,M
LAMOST J053901.75+460307.2,277412238,84.757314,46.052027,126.04,B
LAMOST J015242.53+473903.3,403812098,28.177238,47.650917,64.55,M
LAMOST J061506.78+232034.1,603209010,93.778265,23.342829,83.26,Ap
LAMOST J192527.49+370611.5,52501107,291.364583,37.103222,60.9,K
LAMOST J063301.10+200450.5,686112167,98.254604,20.080715,451.52,Ap
LAMOST J060621.79+212435.8,483202150,91.590831,21.40997,999,Ap
LAMOST J053654.23+321759.8,274709008,84.225962,32.299948,211.88,B
LAMOST J054403.87+542614.4,216211056,86.016139,54.437358,102.09,Ap
LAMOST J005932.53+343748.6,15806040,14.885543,34.630167,51.2,G
LAMOST J005709.52+352109.1,15813234,14.289667,35.352536,50.46,G
LAMOST J230110.07+582100.2,275015050,345.291974,58.350068,225.04,B
LAMOST J041633.53+512241.9,379003115,64.138245,51.378389,346.58,B
LAMOST J091158.98+495443.8,49109016,137.99576,49.912189,149.13,K
LAMOST J192509.40+373558.0,52401140,291.289208,37.599472,78.7,K
LAMOST J033332.17+501737.3,393109049,53.384082,50.293719,89.8,A
LAMOST J042656.80+542914.7,361714020,66.736708,54.487444,139.69,Ap
LAMOST J013102.68+322253.0,15209219,22.761174,32.381401,52.83,G
LAMOST J095210.77+115135.3,484614094,148.044904,11.859807,68.05,M
LAMOST J135652.29-032921.8,49301114,209.21791,-3.489398,64.46,K
LAMOST J064055.79+175950.7,446214099,100.232499,17.997444,139.02,A
LAMOST J100432.77+053341.2,433506249,151.136545,5.561458,52.86,M
LAMOST J032124.84+470700.9,263606226,50.353532,47.116933,55.99,B
LAMOST J014525.85+311349.3,362505009,26.357734,31.230368,90.13,Ap
LAMOST J024829.90+533442.0,4904079,42.124624,53.578352,60.98,F
LAMOST J035601.30+281742.5,1403088,59.005438,28.295143,62.79,F
