obsid,designation,snrg,class,subclass,gaia_source_id,ra,dec,teff,teff_err,feh_err,feh,logg_err,logg,spectral_type,quality,Teff,Feh,Logg
1157109077,J021838.32+562950.3,62.46,STAR,A2,458315792665459712,34.6596845,56.4973177,10046.5,65.65,0.056,0.721,0.093,3.623,B9.5 III-IV  Si,good,10046.5¡À65.65,0.721¡À0.056,3.623¡À0.093
169315102,J042609.71+540650.5,110.43,STAR,A1,275452268629203456,66.540461,54.114033,10095.3,27.56,0.022,0.318,0.038,3.738,A0 III-IV  Si,vgood,10095.3¡À27.56,0.318¡À0.022,3.738¡À0.038
170807167,J065413.40+330001.7,64.02,STAR,A1,937566900880288000,103.55584,33.000494,10099.7,76.29,0.065,0.52,0.108,3.569,Unclassifiable,,10099.7¡À76.29,0.52¡À0.065,3.569¡À0.108
255308032,J213708.91+421717.7,59.45,STAR,A5,1966798192093611392,324.287132,42.28826,10100.7,75.81,0.065,0.826,0.108,3.843,B9.5 IV  Si,good,10100.7¡À75.81,0.826¡À0.065,3.843¡À0.108
840302042,J063916.90-021526.6,80.58,STAR,A1,-9999,99.819362,-2.257404,10106.6,57.2,0.048,0.489,0.08,3.593,B9 V  Si,vgood,10106.6¡À57.2,0.489¡À0.048,3.593¡À0.08
855012154,J005238.53+720835.9,55.3,STAR,A1,536658023360807936,13.160578,72.143332,10112.7,41.54,0.036,0.456,0.059,3.546,B9.5 IV  Si,vgood,10112.7¡À41.54,0.456¡À0.036,3.546¡À0.059
966715187,J061143.45+234849.9,65.66,STAR,A1,3425439179674073344,92.931048,23.813869,10178.9,62.03,0.053,0.604,0.088,3.615,B9 IV-V  Si,good,10178.9¡À62.03,0.604¡À0.053,3.615¡À0.088
1048007089,J055253.62+191323.5,237.64,STAR,A1,3398846769402202112,88.2234367,19.2232131,10189.5,45.68,0.026,0.421,0.056,3.548,B9 IV-V  Si,vgood,10189.5¡À45.68,0.421¡À0.026,3.548¡À0.056
855311218,J231551.45+455315.8,185.75,STAR,A1,1941114528175758592,348.964404,45.887741,10199.5,47.72,0.032,0.319,0.061,3.527,B9 V  Si,vgood,10199.5¡À47.72,0.319¡À0.032,3.527¡À0.061
426115133,J055839.36+465833.5,193.43,STAR,A1,197856434520531328,89.6640361,46.9759828,10204.4,74.64,0.048,0.633,0.095,3.917,A1 III-IV  SrSiEu,vgood,10204.4¡À74.64,0.633¡À0.048,3.917¡À0.095
842413036,J050106.13+373125.1,182.48,STAR,A1,186737825047631232,75.2755717,37.5236525,10206.8,40.08,0.027,0.67,0.052,3.692,B9 IV-V  Si,good,10206.8¡À40.08,0.67¡À0.027,3.692¡À0.052
1097501221,J072551.05-051713.7,65.78,STAR,A1,3058570357518633472,111.462724,-5.287155,10221.8,65.65,0.056,0.541,0.093,3.514,B9 V  Si,vgood,10221.8¡À65.65,0.541¡À0.056,3.514¡À0.093
648502092,J041254.84+101244.8,114.99,STAR,A5,3300517238369958656,63.2285,10.2124639,10223.2,127.68,0.1,0.938,0.175,4.137,kA2hA9mA7  SrEu,,10223.2¡À127.68,0.938¡À0.1,4.137¡À0.175
1145004081,J052458.92+355950.6,191.33,STAR,A1,183731661474486016,81.2455176,35.9974123,10237.9,18.63,0.012,-0.341,0.024,3.891,kB7hB9mA0  Si,,10237.9¡À18.63,-0.341¡À0.012,3.891¡À0.024
855311126,J231315.03+455021.0,97.18,STAR,A2,-9999,348.313096,45.840289,10258.7,44.12,0.036,0.692,0.061,3.696,A1 V  SrSi,vgood,10258.7¡À44.12,0.692¡À0.036,3.696¡À0.061
370608087,J061813.80+193052.9,75.18,STAR,A1,3373996878902906240,94.557531,19.514715,10274.1,26.75,0.022,-0.124,0.038,3.601,B9.5 IV  Si,vgood,10274.1¡À26.75,-0.124¡À0.022,3.601¡À0.038
1185502102,J051810.75+342342.0,147.08,STAR,A1,182081839980236928,79.5448004,34.3950071,10299.9,50.84,0.037,0.369,0.068,3.577,B9.5 III-IV  Si,vgood,10299.9¡À50.84,0.369¡À0.037,3.577¡À0.068
1171615175,J004746.33+572400.4,122.31,STAR,A1,424654244176350592,11.9430829,57.4001157,10301.9,50.27,0.039,0.455,0.068,3.646,B9.5 IV  Si,good,10301.9¡À50.27,0.455¡À0.039,3.646¡À0.068
1067401082,J065721.23+172451.8,314.18,STAR,A1,-9999,104.3396972,17.41386889,10314.1,71.89,0.04,0.644,0.089,3.519,B9 V  Si,good,10314.1¡À71.89,0.644¡À0.04,3.519¡À0.089
1146906197,J040547.67+594528.9,213.72,STAR,A1,473582855209305088,61.4486269,59.7580358,10368.6,75.93,0.047,0.699,0.095,3.544,B9 V  Si,good,10368.6¡À75.93,0.699¡À0.047,3.544¡À0.095
711214018,J054539.35+144742.5,121.81,STAR,A1,3347567436869189376,86.413996,14.7951419,10387.1,64.58,0.05,0.675,0.088,3.623,A0 V  Si,fair,10387.1¡À64.58,0.675¡À0.05,3.623¡À0.088
1143907062,J063649.01+304227.7,187.74,STAR,A1,3435073581592245632,99.2042245,30.7076971,10393.5,83.97,0.055,0.848,0.108,3.534,B9 V  Si,good,10393.5¡À83.97,0.848¡À0.055,3.534¡À0.108
1147602050,J052355.82+351948.0,203.49,STAR,A1,183676578516593792,80.982584,35.3300106,10403.6,41.71,0.026,0.654,0.053,3.627,B9 V  Si,vgood,10403.6¡À41.71,0.654¡À0.026,3.627¡À0.053
1048007240,J055124.31+190906.6,189.72,STAR,A1,3398830890907067520,87.8513076,19.1518385,10408,27.21,0.018,0.307,0.035,3.648,Unclassifiable,,10408¡À27.21,0.307¡À0.018,3.648¡À0.035
1147605124,J052840.39+352908.7,338.33,STAR,A1,183271481501057280,82.1683203,35.4857509,10447.5,53.24,0.029,0.636,0.066,3.589,B9 IV-V  Si,vgood,10447.5¡À53.24,0.636¡À0.029,3.589¡À0.066
618911038,J061909.98+143713.1,64.57,STAR,A2,3344737564519936128,94.791585,14.620314,10469.6,80.96,0.069,0.637,0.115,3.564,B9 V  Si,good,10469.6¡À80.96,0.637¡À0.069,3.564¡À0.115
966704155,J061101.29+225015.2,167.86,STAR,A2,3425098331070348416,92.755376,22.837565,10513.3,51.67,0.036,0.647,0.067,3.623,A0 III-IV  SrSiEu,fair,10513.3¡À51.67,0.647¡À0.036,3.623¡À0.067
248106012,J203552.41+374131.4,77.04,STAR,A2,2063145784689752832,308.968416,37.692075,10522.6,30.3,0.025,0.403,0.043,3.65,B9 IV  Si,vgood,10522.6¡À30.3,0.403¡À0.025,3.65¡À0.043
837614026,J214443.50+542001.8,69.99,STAR,A1,2174300294237224064,326.1812792,54.3338611,10525.1,29.93,0.025,0.024,0.042,3.83,kB7hA3mG8,,10525.1¡À29.93,0.024¡À0.025,3.83¡À0.042
1089704156,J053453.83+441715.8,52.75,STAR,A1,195828793345688960,83.724318,44.287744,10544.1,51.24,0.044,0.698,0.073,3.696,A0 III-IV  Si,good,10544.1¡À51.24,0.698¡À0.044,3.696¡À0.073
1016206228,J195655.55+380021.2,65.31,STAR,A1,2072316192732970112,299.23148,38.005891,10549.3,68.38,0.058,0.817,0.097,3.609,B9 IV-V  Si,good,10549.3¡À68.38,0.817¡À0.058,3.609¡À0.097
1084612055,J063723.29-010227.2,93.11,STAR,A1,3118950858891962368,99.347077,-1.040915,10571.6,81.85,0.067,0.881,0.114,3.631,B9 V  Si,vgood,10571.6¡À81.85,0.881¡À0.067,3.631¡À0.114
844909061,J061836.83+201147.7,69.91,STAR,A1,3374245054995953664,94.6534664,20.1966047,10596.7,35.83,0.03,0.629,0.051,3.684,kA0hA1mA3  Si,,10596.7¡À35.83,0.629¡À0.03,3.684¡À0.051
1146803008,J034455.77+595201.4,104.02,STAR,A1,474112476215559680,56.2323779,59.8670777,10604.7,47.58,0.038,0.611,0.066,3.709,A0 III-IV  SrSi,vgood,10604.7¡À47.58,0.611¡À0.038,3.709¡À0.066
1189615087,J051929.35+373421.7,62.1,STAR,A1,187486253163635456,79.8723218,37.5726995,10631.7,35.6,0.03,0.32,0.051,3.654,B9 IV-V  Si,good,10631.7¡À35.6,0.32¡À0.03,3.654¡À0.051
1143411140,J052747.75+383442.4,249.19,STAR,A1,190636388339223040,81.9489714,38.5784586,10640.1,29.41,0.017,0.392,0.036,3.585,B9 IV-V  Si,vgood,10640.1¡À29.41,0.392¡À0.017,3.585¡À0.036
251115215,J032225.05+572341.9,85.43,STAR,A1,449571234942823680,50.604397,57.394978,10651,20.76,0.017,0.016,0.029,3.864,A1 III,vgood,10651¡À20.76,0.016¡À0.017,3.864¡À0.029
1147610162,J051934.43+363200.4,149.91,STAR,A1,184042853333428992,79.8934958,36.5334455,10663.6,44.97,0.033,0.543,0.06,3.665,B9 V  Si,vgood,10663.6¡À44.97,0.543¡À0.033,3.665¡À0.06
1157103154,J020633.18+545952.2,79.68,STAR,A1,456445175482545152,31.6382546,54.9978335,10669.2,58.33,0.049,0.616,0.082,3.644,B9.5 III-IV  Si,vgood,10669.2¡À58.33,0.616¡À0.049,3.644¡À0.082
34404103,J055827.57+111205.0,141.36,STAR,A1,3342165050909804672,89.614881,11.201389,10669.5,23.26,0.017,0.092,0.031,3.971,B9 IV-V  Si,vgood,10669.5¡À23.26,0.092¡À0.017,3.971¡À0.031
393609102,J031723.33+450201.1,317.06,STAR,A1,242400669921730176,49.34633556,45.03365611,10669,8.79,0.005,-0.087,0.011,3.59,B8 V  Si,vgood,10669¡À8.79,-0.087¡À0.005,3.59¡À0.011
84404055,J070131.79+154048.3,88.75,STAR,A2,-9999,105.38248,15.680101,10675.3,68.44,0.056,0.835,0.095,3.552,B8 V  Si,vgood,10675.3¡À68.44,0.835¡À0.056,3.552¡À0.095
1156008087,J061902.28+071951.2,82.91,STAR,A2,3325034560965547776,94.7595226,7.3308892,10684,38.8,0.032,0.376,0.054,3.604,B9.5 III-IV  Si,vgood,10684¡À38.8,0.376¡À0.032,3.604¡À0.054
1146703038,J234819.92+615209.5,109.61,STAR,A1,2012875936983147648,357.0830412,61.8693219,10694.3,38.3,0.03,0.412,0.053,3.587,A0 III,vgood,10694.3¡À38.3,0.412¡À0.03,3.587¡À0.053
374608152,J035209.39+500303.8,413.84,STAR,A1,250301283738800256,58.0391639,50.0510789,10697.2,10.92,0.006,0.257,0.013,3.781,B9 V  Si,vgood,10697.2¡À10.92,0.257¡À0.006,3.781¡À0.013
696613119,J065509.52-031634.5,148.13,STAR,A1,3102863045270254336,103.789707,-3.276253,10701.3,18.21,0.013,-0.081,0.024,3.633,Unclassifiable,,10701.3¡À18.21,-0.081¡À0.013,3.633¡À0.024
1223101054,J063049.87+071448.8,263.17,STAR,A1,3324467006808239616,97.707832,7.2469064,10712.9,26.2,0.015,0.5,0.032,3.574,B8 V  Si,good,10712.9¡À26.2,0.5¡À0.015,3.574¡À0.032
1069507207,J025107.29+535212.6,65.71,STAR,A1,453278861171901952,42.780389,53.870168,10726.1,39.87,0.034,0.611,0.056,3.697,A0 III  Si,vgood,10726.1¡À39.87,0.611¡À0.034,3.697¡À0.056
959907104,J013552.84+405611.1,151.75,STAR,A1,347936851133689856,23.970203,40.936439,10726.9,68.33,0.049,0.683,0.09,3.609,B9 V  Si,vgood,10726.9¡À68.33,0.683¡À0.049,3.609¡À0.09
1048013018,J055537.89+212004.8,77.03,STAR,A1,3423905017356100224,88.9078981,21.3346803,10751.4,30.96,0.026,0.619,0.044,3.814,A0 III  Si,good,10751.4¡À30.96,0.619¡À0.026,3.814¡À0.044
617815136,J061241.93+242028.0,71.04,STAR,A2,3425902520745697408,93.1747239,24.3411178,10752.9,45.93,0.039,0.549,0.065,4.053,A1 II-III  SrEu,vgood,10752.9¡À45.93,0.549¡À0.039,4.053¡À0.065
1073503211,J043800.49+525800.1,107.95,STAR,A2,272857489907604992,69.502078,52.966716,10754.7,63.66,0.051,0.765,0.088,3.667,B9 V  Si,vgood,10754.7¡À63.66,0.765¡À0.051,3.667¡À0.088
709904050,J055624.30+120059.8,70.01,STAR,A2,3343021810984912896,89.101283,12.016627,10771.3,49.06,0.041,0.514,0.069,3.644,A8 II-III,fair,10771.3¡À49.06,0.514¡À0.041,3.644¡À0.069
685615193,J005004.73+082805.1,80.25,STAR,A2,2557673919784642432,12.519741,8.468098,10779.5,53.17,0.044,0.534,0.075,3.599,Unclassifiable,,10779.5¡À53.17,0.534¡À0.044,3.599¡À0.075
842411183,J044957.36+392514.3,94.45,STAR,A1,199939974696689664,72.4890039,39.4206478,10786.1,27.73,0.023,0.044,0.039,3.93,B9.5 III-IV  Si,vgood,10786.1¡À27.73,0.044¡À0.023,3.93¡À0.039
268001071,J062658.60+144220.6,133.63,STAR,A1,3356657958490644736,96.744201,14.705727,10799,29.32,0.022,0.283,0.039,4.125,A0 III  Si,vgood,10799¡À29.32,0.283¡À0.022,4.125¡À0.039
688504099,J032106.34+511432.7,76.88,STAR,A1,442713001105886976,50.276422,51.242429,10810.1,34.13,0.029,0.261,0.048,3.732,A0 III  Si,good,10810.1¡À34.13,0.261¡À0.029,3.732¡À0.048
992701085,J053614.24+382825.5,72.52,STAR,A1,190456377669874560,84.059361,38.47377,10816.8,81.95,0.069,0.825,0.116,3.63,B9 V  Si,good,10816.8¡À81.95,0.825¡À0.069,3.63¡À0.116
1073813152,J015407.55+585810.2,50.52,STAR,A1,506318202589441536,28.531484,58.969508,10832.6,46.45,0.04,0.614,0.066,3.725,A1 II-III  Si,good,10832.6¡À46.45,0.614¡À0.04,3.725¡À0.066
382114063,J061936.21+010554.9,75.89,STAR,A1,3123561179870526336,94.9008936,1.0985942,10843,32.11,0.027,0.292,0.045,3.579,B9 IV  Si,vgood,10843¡À32.11,0.292¡À0.027,3.579¡À0.045
1157713060,J023137.61+550021.8,97.26,STAR,A1,457157903838444928,37.9067128,55.0060692,10847.2,56.52,0.046,0.715,0.078,3.652,B9.5 III-IV  Si,good,10847.2¡À56.52,0.715¡À0.046,3.652¡À0.078
181208202,J052737.25-065239.7,402.28,STAR,A1,-9999,81.905239,-6.8777034,10847.8,22.28,0.012,0.569,0.027,3.572,B8 IV-V  Si,vgood,10847.8¡À22.28,0.569¡À0.012,3.572¡À0.027
732009128,J060525.98+275404.6,117.02,STAR,A1,3430510883217164928,91.3582836,27.9012875,10848.1,23.39,0.018,0.11,0.032,3.829,B9 IV  Si,good,10848.1¡À23.39,0.11¡À0.018,3.829¡À0.032
864510123,J035812.01+540619.2,105.53,STAR,A1,444346050750958464,59.550063,54.105355,10865.1,32.78,0.026,0.483,0.045,3.577,Unclassifiable,,10865.1¡À32.78,0.483¡À0.026,3.577¡À0.045
1146714101,J234629.78+623717.4,53.52,STAR,A1,2015977526139016704,356.6240883,62.6215017,10868.2,34.09,0.029,0.455,0.049,3.696,A0 III  Si,good,10868.2¡À34.09,0.455¡À0.029,3.696¡À0.049
1158813084,J053131.37+361934.2,161.54,STAR,A1,183413902615252480,82.8807494,36.3261853,10884.1,33.35,0.024,0.457,0.044,3.518,B8 V  Si,good,10884.1¡À33.35,0.457¡À0.024,3.518¡À0.044
1148210236,J062558.70+012015.3,93.69,STAR,A1,3123495557062354048,96.494604,1.3375897,10887.9,37.22,0.03,0.513,0.052,3.782,B9 IV  Si,vgood,10887.9¡À37.22,0.513¡À0.03,3.782¡À0.052
1089707131,J054251.96+415118.9,110.23,STAR,A1,192858501339464960,85.716504,41.855251,10889.5,68.87,0.055,0.61,0.095,3.611,Unclassifiable,,10889.5¡À68.87,0.61¡À0.055,3.611¡À0.095
1074111165,J044212.55+580056.6,55.79,STAR,A1,278702218842017536,70.552293,58.015729,10905.1,60,0.052,0.895,0.086,3.673,Unclassifiable,,10905.1¡À60,0.895¡À0.052,3.673¡À0.086
189502093,J062057.94+252016.2,79.06,STAR,A1,3431840811249063424,95.241421,25.33786,10920.6,27.63,0.023,0.134,0.039,3.841,kB9hA0mA2  Si,,10920.6¡À27.63,0.134¡À0.023,3.841¡À0.039
380713187,J021731.61+553623.4,85.9,STAR,A1,456720504368498048,34.381721,55.606526,10923.2,43.28,0.036,0.604,0.06,3.689,B9 III-IV  Si,vgood,10923.2¡À43.28,0.604¡À0.036,3.689¡À0.06
1187703040,J052042.28+361319.2,51.45,STAR,A1,183973863270977664,80.1762052,36.2220171,10929.7,47.07,0.041,0.398,0.067,3.93,B9.5 III-IV  Si,vgood,10929.7¡À47.07,0.398¡À0.041,3.93¡À0.067
330915208,J060052.78+202043.4,67.72,STAR,A1,3422851032381688448,90.219918,20.345411,10949.1,42.84,0.036,0.477,0.061,3.657,B9 III-IV  Si,vgood,10949.1¡À42.84,0.477¡À0.036,3.657¡À0.061
1158409155,J064023.92+053236.6,375.05,STAR,A3,3131054592129068672,100.0996679,5.5435245,10955.5,44.53,0.024,0.729,0.055,3.639,B9 III-IV  Si,good,10955.5¡À44.53,0.729¡À0.024,3.639¡À0.055
1148216106,J062837.08+033847.5,75.76,STAR,A1,3130378946528858112,97.1545251,3.6465388,10967.9,66.6,0.056,0.94,0.094,3.714,Unclassifiable,,10967.9¡À66.6,0.94¡À0.056,3.714¡À0.094
962002103,J042423.01+423648.6,82.25,STAR,A1,228501988255736960,66.095891,42.613521,10973.7,32.82,0.027,0.217,0.046,3.581,B8 V  Si,vgood,10973.7¡À32.82,0.217¡À0.027,3.581¡À0.046
990206079,J063447.48+154714.2,62.53,STAR,A1,3357103638655545984,98.697836,15.787297,10977.5,42.41,0.036,0.638,0.06,3.643,B9 III-IV  Si,good,10977.5¡À42.41,0.638¡À0.036,3.643¡À0.06
83008041,J060149.57+380431.4,76.35,STAR,A1,3456998938664511616,90.45655,38.075411,10995.3,27.09,0.023,0.295,0.038,3.794,B8 V  Si,vgood,10995.3¡À27.09,0.295¡À0.023,3.794¡À0.038
1148205238,J062955.26+012149.8,129.84,STAR,A1,3120813710763977728,97.4802786,1.3638392,11003.1,56.89,0.043,0.702,0.077,3.733,B8 V  Si,good,11003.1¡À56.89,0.702¡À0.043,3.733¡À0.077
469801152,J195921.71+352046.3,58.88,STAR,A2,2059388543000290176,299.8404931,35.3462203,11003.4,74.93,0.064,0.911,0.107,3.7,B9 III-IV  Si,good,11003.4¡À74.93,0.911¡À0.064,3.7¡À0.107
1159710238,J033850.55+505106.9,104.47,STAR,A1,442068687290850560,54.7106525,50.8519267,11037.9,34.64,0.028,0.481,0.048,3.563,B9 III-IV  Si,vgood,11037.9¡À34.64,0.481¡À0.028,3.563¡À0.048
134615222,J070532.68+293053.1,81.55,STAR,A1,-9999,106.3862,29.514773,11038.3,37.19,0.031,0.648,0.052,3.67,Unclassifiable,,11038.3¡À37.19,0.648¡À0.031,3.67¡À0.052
1069908033,J050739.87+151255.7,110.28,STAR,A1,3392297047352664576,76.9161666,15.215475,11039.7,45.3,0.036,0.581,0.062,3.602,B9.5 III  Si,good,11039.7¡À45.3,0.581¡À0.036,3.602¡À0.062
1157801101,J052244.93+340438.8,73.89,STAR,A5,182756532101015936,80.6872304,34.0774485,11043.1,63.57,0.053,0.74,0.09,3.617,B9 IV  Si,good,11043.1¡À63.57,0.74¡À0.053,3.617¡À0.09
1187713049,J053541.67+364103.6,174.05,STAR,A1,189254474021191552,83.9236581,36.6843606,11065,19.19,0.013,0.266,0.025,3.803,B9 III-IV  Si,good,11065¡À19.19,0.266¡À0.013,3.803¡À0.025
1158405200,J063952.92+033135.0,286.12,STAR,A1,3127558012011149824,99.9705354,3.5263893,11082.8,42.23,0.023,0.67,0.052,3.852,B9 III-IV  Si,vgood,11082.8¡À42.23,0.67¡À0.023,3.852¡À0.052
127809207,J060022.31+292353.7,61.54,STAR,A2,3431662995304875008,90.092971,29.398262,11102,31.52,0.027,0.228,0.045,3.629,Unclassifiable,,11102¡À31.52,0.228¡À0.027,3.629¡À0.045
402312177,J064510.49+252340.5,93.64,STAR,A2,3384561742535375616,101.2937464,25.3945869,11113.4,28.36,0.023,0.24,0.039,3.929,B8 V  Si,good,11113.4¡À28.36,0.24¡À0.023,3.929¡À0.039
697809135,J062851.10+225629.9,248.64,STAR,A2,3376549188985297408,97.21402861,22.94235111,11120.6,13.85,0.008,0.22,0.017,3.822,B8 V  Si,vgood,11120.6¡À13.85,0.22¡À0.008,3.822¡À0.017
1073807195,J014721.80+560416.3,123.47,STAR,A1,409470538351364736,26.840861,56.071222,11121.4,73.8,0.057,0.749,0.1,3.658,B9 IV  Si,vgood,11121.4¡À73.8,0.749¡À0.057,3.658¡À0.1
1059114016,J023200.25+564112.8,193.53,STAR,A1,457959997571529856,38.001072,56.686911,11129.8,42.38,0.027,0.745,0.054,3.945,B9.5 III  Si,poor,11129.8¡À42.38,0.745¡À0.027,3.945¡À0.054
1160111151,J063805.97+070536.4,63.65,STAR,A1,3133703319938598272,99.5249056,7.0934451,11137.2,35.72,0.03,0.419,0.051,4.014,Unclassifiable,,11137.2¡À35.72,0.419¡À0.03,4.014¡À0.051
40515157,J051755.89+384157.9,86.12,STAR,A1,187802564620416000,79.482899,38.699437,11138.9,32.5,0.027,0.413,0.045,3.741,B8 V  Si,vgood,11138.9¡À32.5,0.413¡À0.027,3.741¡À0.045
603010025,J042634.04+405601.2,160.43,STAR,A2,-9999,66.64172639,40.93250889,11141.5,18.62,0.013,0.392,0.024,3.883,B8 V  Si,vgood,11141.5¡À18.62,0.392¡À0.013,3.883¡À0.024
1073811088,J014204.07+595122.8,94.78,STAR,A1,509536919800121088,25.516998,59.856349,11141.7,42.59,0.035,0.629,0.059,3.757,B9 IV  Si,vgood,11141.7¡À42.59,0.629¡À0.035,3.757¡À0.059
1074103093,J043801.57+553158.4,78.86,STAR,A1,277127683831892736,69.506556,55.532905,11164.8,41.15,0.034,0.521,0.058,3.565,B9.5 III-IV  Si,vgood,11164.8¡À41.15,0.521¡À0.034,3.565¡À0.058
869315201,J065853.59+012655.4,84.72,STAR,A1,3113930694955439360,104.723327,1.44873,11178.8,35.82,0.03,0.655,0.05,3.666,B9 IV  Si,vgood,11178.8¡À35.82,0.655¡À0.03,3.666¡À0.05
1187216216,J020901.99+563403.8,102.43,STAR,A2,457064307914091904,32.2583308,56.5677277,11188.1,29.64,0.024,0.656,0.041,4.371,B9.5 II-III  Si,vgood,11188.1¡À29.64,0.656¡À0.024,4.371¡À0.041
1187811218,J070208.71+012937.9,113.51,STAR,A1,3115379580705187840,105.5363028,1.4938779,11197.4,55.82,0.044,0.692,0.076,3.681,B9 III-IV  Si,vgood,11197.4¡À55.82,0.692¡À0.044,3.681¡À0.076
1187802208,J070017.84-022604.9,99.66,STAR,A5,3108934518420854912,105.0743688,-2.4347211,11200.3,41.27,0.033,0.776,0.057,4.13,A1 II-III  (Sr)SiEu,vgood,11200.3¡À41.27,0.776¡À0.033,4.13¡À0.057
1189610211,J051745.74+353632.4,227.8,STAR,A1,183837863129237120,79.4405963,35.6090276,11206.5,18.5,0.011,0.243,0.023,3.735,B8 V  Si,vgood,11206.5¡À18.5,0.243¡À0.011,3.735¡À0.023
195116035,J053640.93+243753.3,68.36,STAR,A2,3416733177885234688,84.170575,24.631482,11214.6,58.16,0.049,0.745,0.082,3.67,B9 IV  Si,vgood,11214.6¡À58.16,0.745¡À0.049,3.67¡À0.082
592109118,J042336.20+472927.2,50.19,STAR,A2,257897191103629952,65.90086,47.490913,11226.7,34.08,0.03,0.359,0.049,3.698,B9.5 III  Si,vgood,11226.7¡À34.08,0.359¡À0.03,3.698¡À0.049
1159702222,J034228.60+493608.0,78.8,STAR,A5,249607629344087680,55.6191674,49.6022332,11228.4,86.91,0.073,0.954,0.122,3.773,kA0hA2mA3  Si,,11228.4¡À86.91,0.954¡À0.073,3.773¡À0.122
778214086,J063702.66+241045.7,257.7,STAR,A2,3383051765177481216,99.2611244,24.179377,11265.8,11.7,0.007,0.121,0.014,3.959,A0 III  Si,good,11265.8¡À11.7,0.121¡À0.007,3.959¡À0.014
1158304087,J052441.37+355627.7,57.43,STAR,A1,183731725898399488,81.1723819,35.9410431,11266.9,32.71,0.028,0.781,0.047,3.872,B9 III-IV  Si,fair,11266.9¡À32.71,0.781¡À0.028,3.872¡À0.047
1208913065,J041407.67+473146.8,159.63,STAR,A1,234148049180765440,63.5319951,47.5296683,11291.7,73.99,0.053,0.823,0.097,3.677,B8 V  Si,good,11291.7¡À73.99,0.823¡À0.053,3.677¡À0.097
1143315082,J003822.54+574217.3,119.65,STAR,A2,424905620022295296,9.5939428,57.704812,11304.8,50.19,0.039,0.806,0.068,3.626,kA0hA2mA5  SrSi,,11304.8¡À50.19,0.806¡À0.039,3.626¡À0.068
1187810208,J065657.15-013813.5,51.67,STAR,A1,3112101696024488192,104.2381445,-1.6370943,11305.8,63.7,0.055,0.853,0.091,3.75,B9.5 III  Si,vgood,11305.8¡À63.7,0.853¡À0.055,3.75¡À0.091
37707193,J042634.01+405557.0,203.8,STAR,A2,228039643613686528,66.641725,40.932507,11308.6,14.72,0.009,0.423,0.019,3.802,B9.5 III-IV  Si,vgood,11308.6¡À14.72,0.423¡À0.009,3.802¡À0.019
1109713084,J070915.71+241321.1,116.98,STAR,A1,870624097496314624,107.315462,24.2225523,11313.1,60.26,0.047,0.731,0.082,3.563,F0 mA0 V Lam Boo,,11313.1¡À60.26,0.731¡À0.047,3.563¡À0.082
1059112082,J025622.13+570656.3,118.06,STAR,A1,460660913521925248,44.092243,57.115642,11324.6,42.05,0.033,0.76,0.057,3.723,Unclassifiable,,11324.6¡À42.05,0.76¡À0.033,3.723¡À0.057
689012060,J233940.94+521202.8,268.17,STAR,A2,1992986944155743872,354.92061,52.200796,11330.9,57.56,0.032,0.977,0.071,3.778,M2 III-IV,poor,11330.9¡À57.56,0.977¡À0.032,3.778¡À0.071
252913065,J030137.44+020959.4,93.81,STAR,A1,-9999,45.40603,2.16651,11334.1,54.71,0.045,0.707,0.076,3.915,B9.5 III  Si,vgood,11334.1¡À54.71,0.707¡À0.045,3.915¡À0.076
1205907121,J051015.66+304121.8,271.61,STAR,A1,156415527737531776,77.5652885,30.6893985,11334.9,35.98,0.02,0.552,0.044,3.725,kB8hF0mA6,,11334.9¡À35.98,0.552¡À0.02,3.725¡À0.044
990202241,J062410.94+145123.0,87.39,STAR,A1,3368728397139382144,96.045598,14.856403,11340.2,38.95,0.032,0.6,0.054,3.756,B9 III-IV  Si,vgood,11340.2¡À38.95,0.6¡À0.032,3.756¡À0.054
992708210,J054049.70+384145.0,121.47,STAR,A1,190053750256669696,85.207098,38.695855,11371,45.1,0.035,0.774,0.061,3.754,B9.5 III  Si,vgood,11371¡À45.1,0.774¡À0.035,3.754¡À0.061
1146802132,J034833.30+583339.2,99.19,STAR,A1,473171427401630080,57.1387733,58.5609049,11388.4,47.28,0.038,0.74,0.065,3.764,B9.5 III  Si,vgood,11388.4¡À47.28,0.74¡À0.038,3.764¡À0.065
1206405200,J043202.23+445648.1,52.27,STAR,A1,253549378533590784,68.0093281,44.9467191,11397.8,28.73,0.025,0.441,0.041,3.852,B9.5 III  Si,vgood,11397.8¡À28.73,0.441¡À0.025,3.852¡À0.041
1145501180,J210902.12+323223.1,155.54,STAR,A1,1865210670670168576,317.2588504,32.5397738,11400.6,49.3,0.035,0.824,0.065,3.936,B9.5 III-IV  Si,good,11400.6¡À49.3,0.824¡À0.035,3.936¡À0.065
400011022,J040411.29+490053.3,88.63,STAR,A2,247232546792718976,61.04706,49.014807,11410.4,34.26,0.028,0.369,0.048,3.687,B8 V  Si,vgood,11410.4¡À34.26,0.369¡À0.028,3.687¡À0.048
431603157,J062405.46+204246.5,94.87,STAR,A2,3375673324897377024,96.0227592,20.7129361,11412.3,36.39,0.03,0.587,0.051,4.175,B9 III-IV  Si,vgood,11412.3¡À36.39,0.587¡À0.03,4.175¡À0.051
